target_id	length	eff_length	est_counts	tpm	sid	run
lcl|CP000514.1_cds_ABM20694.1_3586	723	563.376	496.0	247.605	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20695.1_3587	888	734.683	534.0	204.417	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20696.1_3588	1275	1118.09	799.0	200.977	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20697.1_3589	1389	1233.34	808.0	184.249	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20698.1_3590	1050	898.082	674.0	211.067	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20699.1_3591	405	247.988	244.0	276.717	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20700.1_3592	1092	937.483	649.0	194.696	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20701.1_3593	1176	1013.89	792.0	219.691	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20702.1_3594	798	638.25	493.0	217.237	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20703.1_3595	639	481.524	399.0	233.04	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20704.1_3596	672	519.422	376.0	203.584	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20705.1_3597	1212	1046.33	728.0	195.678	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20706.1_3598	1005	849.094	613.0	203.04	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20707.1_3599	405	250.712	252.0	282.684	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20708.1_3600	717	559.507	464.0	233.232	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20709.1_3601	1071	905.88	592.0	183.792	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20710.1_3602	798	644.038	457.0	199.563	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20711.1_3603	2181	2015.42	2428.0	338.814	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20712.1_3604	393	240.818	294.0	343.348	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20713.1_3605	1137	979.634	933.0	267.852	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20714.1_3606	1206	1051.96	678.0	181.263	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20715.1_3607	414	258.702	269.0	292.435	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20716.1_3608	1449	1292.32	949.0	206.526	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20717.1_3609	1014	862.546	646.0	210.633	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20718.1_3610	1455	1303.97	870.0	187.641	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20719.1_3611	1383	1231.02	986.0	225.263	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20720.1_3612	339	185.093	241.0	366.187	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20721.1_3613	1110	952.609	693.0	204.595	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20722.1_3614	588	428.968	380.0	249.136	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20723.1_3615	2142	1979.95	1524.0	216.475	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20724.1_3616	2325	2165.38	1559.0	202.483	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20725.1_3617	1206	1057.75	717.0	190.64	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20726.1_3618	1245	1083.81	697.0	180.866	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20727.1_3619	681	526.158	361.0	192.96	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20728.1_3620	1272	1113.73	737.0	186.107	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20729.1_3621	831	680.933	493.0	203.619	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20730.1_3622	810	660.962	463.0	197.007	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20731.1_3623	1209	1057.98	755.0	200.699	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20732.1_3624	1608	1456.35	1009.0	194.85	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20733.1_3625	2280	2119.53	1379.0	182.979	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20734.1_3626	957	797.39	653.0	230.313	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20735.1_3627	909	749.866	585.0	219.406	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20736.1_3628	321	162.696	220.0	380.297	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20737.1_3629	207	58.1281	136.0	658.005	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20738.1_3630	1122	967.338	652.0	189.56	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20739.1_3631	1686	1533.55	947.0	173.672	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20740.1_3632	1788	1632.01	1101.0	189.732	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20741.1_3633	2046	1895.39	1237.0	183.547	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20742.1_3634	1917	1765.81	1191.0	189.69	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20743.1_3635	2763	2608.02	2148.0	231.633	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20744.1_3636	2901	2752.31	1946.0	198.849	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20745.1_3637	987	831.041	639.0	216.249	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20746.1_3638	1455	1296.45	985.0	213.676	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20747.1_3639	1452	1298.35	938.0	203.183	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20748.1_3640	441	288.452	317.0	309.073	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20749.1_3641	402	248.849	259.0	292.712	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20750.1_3642	243	94.0001	182.0	544.527	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20751.1_3643	720	564.061	498.0	248.302	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20752.1_3644	588	429.885	388.0	253.838	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20753.1_3645	2139	1974.28	1334.0	190.031	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20754.1_3646	702	546.518	417.0	214.59	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20755.1_3647	2037	1872.42	1209.0	181.593	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20756.1_3648	1308	1151.27	790.0	192.986	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20757.1_3649	780	626.257	448.0	201.188	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20758.1_3650	2808	2663.16	1713.0	180.899	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20759.1_3651	972	818.38	578.0	198.632	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20760.1_3652	579	432.002	416.0	270.822	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20761.1_3653	297	148.0	178.0	338.248	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20762.1_3654	915	758.525	595.0	220.609	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20763.1_3655	600	447.574	354.0	222.441	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20764.1_3656	888	737.211	565.0	215.543	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20765.1_3657	438	283.263	308.0	305.8	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20766.1_3658	1320	1163.36	913.0	220.715	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20767.1_3659	1410	1263.04	849.0	189.046	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20768.1_3660	5250	5088.07	3346.0	184.948	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20769.1_3661	2004	1859.01	1331.0	201.36	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20770.1_3662	627	474.381	409.0	242.478	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20771.1_3663	405	249.016	220.0	248.469	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20772.1_3664	699	541.579	380.0	197.332	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20773.1_3665	333	179.3	190.0	298.023	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20774.1_3666	1095	936.078	729.0	219.024	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20775.1_3667	450	294.355	292.0	278.99	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20776.1_3668	465	311.573	233.011	210.326	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20777.1_3669	1542	1388.22	889.324	180.168	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20778.1_3670	732	574.292	404.984	198.327	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20779.1_3671	804	659.174	514.0	219.301	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20780.1_3672	669	519.196	500.0	270.842	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20781.1_3673	945	788.002	566.848	202.309	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20782.1_3674	291	142.0	211.0	417.898	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20783.1_3675	1167	1021.34	748.0	205.973	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20784.1_3676	612	464.692	381.0	230.588	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20785.1_3677	1056	910.872	693.104	214.002	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20786.1_3678	4038	3921.19	2540.0	182.177	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20787.1_3679	543	393.163	321.0	229.62	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20788.1_3680	2172	2010.02	1398.58	195.688	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20789.1_3681	3585	3412.96	2412.0	198.757	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20790.1_3682	1449	1294.41	989.0	214.883	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20791.1_3683	636	473.948	349.0	207.096	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20792.1_3684	1566	1397.75	1017.0	204.629	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20793.1_3685	2688	2536.93	1665.0	184.579	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20794.1_3686	822	670.126	497.0	208.582	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20795.1_3687	1335	1175.78	850.0	203.315	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20796.1_3688	534	381.347	273.0	201.335	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20797.1_3689	1311	1147.83	827.0	202.63	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20798.1_3690	1017	862.091	502.0	163.767	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20799.1_3691	1773	1615.54	972.0	169.21	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20800.1_3692	438	280.716	267.0	267.498	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20801.1_3693	1482	1330.11	951.0	201.08	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20802.1_3694	498	344.121	337.0	275.42	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20803.1_3695	261	112.0	200.0	502.214	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20804.1_3696	315	159.841	226.0	397.645	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20805.1_3697	447	295.794	239.0	227.24	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20806.1_3698	516	363.252	263.0	203.622	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20807.1_3699	282	133.0	197.0	416.573	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20808.1_3700	1479	1320.13	852.0	181.509	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20809.1_3701	681	528.579	422.0	224.533	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20810.1_3702	780	623.253	442.0	199.45	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20811.1_3703	912	754.376	643.0	239.717	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20812.1_3704	861	708.36	869.0	345.019	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20813.1_3705	876	722.518	578.0	224.986	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20814.1_3706	675	515.037	449.0	245.18	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20815.1_3707	1218	1062.68	679.0	179.699	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20816.1_3708	636	475.658	417.0	246.557	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20817.1_3709	1179	1028.72	825.0	225.545	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20818.1_3710	813	660.126	609.0	259.458	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20819.1_3711	333	175.754	297.0	475.255	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20820.1_3712	690	533.927	408.0	214.909	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20821.1_3713	408	256.859	255.0	279.205	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20822.1_3714	855	695.124	570.0	230.616	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20823.1_3715	1536	1386.34	996.0	202.053	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20824.1_3716	1206	1057.16	739.0	196.598	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20825.1_3717	2067	1903.77	1301.0	192.194	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20826.1_3718	1053	899.761	656.0	205.047	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20827.1_3719	273	124.0	179.0	405.983	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20828.1_3720	1020	866.259	662.0	214.925	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20829.1_3721	1314	1153.27	724.0	176.556	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20830.1_3722	1011	853.335	620.0	204.338	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20831.1_3723	510	357.115	310.0	244.135	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20832.1_3724	432	276.759	196.0	199.173	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20833.1_3725	567	410.37	291.0	199.432	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20834.1_3726	867	712.966	464.0	183.031	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20835.1_3727	954	799.537	594.0	208.941	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20836.1_3728	393	240.069	265.0	310.446	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20837.1_3729	363	211.17	230.0	306.318	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20838.1_3730	546	394.019	350.0	249.82	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20839.1_3731	2076	1925.69	1381.0	201.69	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20840.1_3732	900	745.343	544.0	205.267	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20841.1_3733	7620	7475.17	4830.0	181.72	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20842.1_3734	1053	898.976	627.0	196.153	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20843.1_3735	462	306.819	321.0	294.238	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20844.1_3736	492	338.865	305.0	253.133	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20845.1_3737	774	618.303	411.0	186.946	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20846.1_3738	813	651.387	495.0	213.719	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20847.1_3739	987	832.247	644.0	217.626	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20848.1_3740	1083	926.546	800.0	242.829	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20849.1_3741	1086	922.382	670.0	204.287	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20850.1_3742	888	732.251	579.0	222.38	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20851.1_3743	570	417.255	716.0	482.6	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20852.1_3744	408	253.072	295.0	327.835	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20853.1_3745	435	279.064	281.0	283.19	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20854.1_3746	1311	1152.06	846.0	206.525	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20855.1_3747	2268	2114.15	1323.0	175.995	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20856.1_3748	321	166.386	211.0	356.65	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20857.1_3749	435	282.166	265.0	264.13	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20858.1_3750	2583	2425.63	1595.0	184.932	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20859.1_3751	450	296.549	331.0	313.912	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20860.1_3752	1719	1565.91	1181.0	212.109	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20861.1_3753	1983	1836.55	1355.0	207.498	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20862.1_3754	198	49.4247	117.0	665.761	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20863.1_3755	954	793.639	604.0	214.038	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20864.1_3756	1152	995.452	802.0	226.585	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20865.1_3757	912	759.374	596.0	220.733	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20866.1_3758	1218	1060.1	834.0	221.256	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20867.1_3759	498	342.116	400.0	328.824	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20868.1_3760	1323	1157.69	908.0	220.583	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20869.1_3761	426	269.542	270.0	281.717	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20870.1_3762	1638	1479.84	929.0	176.554	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20871.1_3763	159	20.4424	122.0	1678.44	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20872.1_3764	1446	1286.24	927.0	202.691	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20873.1_3765	996	835.911	565.0	190.092	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20874.1_3766	558	401.722	295.0	206.525	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20875.1_3767	1182	1030.45	768.0	209.609	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20876.1_3768	888	724.76	630.0	244.469	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20877.1_3769	891	731.379	565.0	217.261	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20878.1_3770	1644	1492.15	1107.0	208.647	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20879.1_3771	2502	2340.55	1610.0	193.457	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20880.1_3772	948	790.044	593.0	211.096	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20881.1_3773	972	814.948	573.0	197.743	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20882.1_3774	576	423.335	308.0	204.618	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20883.1_3775	633	475.873	445.0	262.994	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20884.1_3776	999	842.311	657.0	219.366	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20885.1_3777	1143	985.901	720.0	205.388	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20886.1_3778	612	461.743	353.0	215.006	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20887.1_3779	2028	1884.99	1197.0	178.592	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20888.1_3780	1584	1424.42	998.0	197.047	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20889.1_3781	639	482.329	382.0	222.739	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20890.1_3782	312	159.172	164.0	289.77	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20891.1_3783	1113	961.215	716.0	209.493	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20892.1_3784	471	318.644	350.0	308.915	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20893.1_3785	714	559.633	523.0	262.83	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20894.1_3786	1332	1173.4	1237.0	296.485	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20895.1_3787	840	686.624	521.0	213.4	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20896.1_3788	1311	1151.14	859.0	209.865	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20897.1_3789	369	213.518	294.0	387.248	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20898.1_3790	1089	932.249	677.0	204.236	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20899.1_3791	1527	1377.99	1019.0	207.972	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20900.1_3792	291	142.0	220.0	435.723	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20901.1_3793	945	788.002	566.848	202.309	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20902.1_3794	573	416.773	397.0	267.897	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20903.1_3795	1086	926.696	687.0	208.495	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20904.1_3796	1167	1010.73	698.0	194.221	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20905.1_3797	696	541.693	468.0	242.979	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20906.1_3798	1566	1415.22	3199.0	635.72	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20907.1_3799	564	412.888	894.0	608.951	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20908.1_3800	1257	1098.91	728.0	186.314	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20909.1_3801	1686	1525.68	1076.0	198.347	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20910.1_3802	1470	1309.95	1293.0	277.6	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20911.1_3803	594	437.676	396.0	254.46	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20912.1_3804	807	647.757	531.0	230.547	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20913.1_3805	2604	2446.21	1657.0	190.505	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20914.1_3806	384	228.056	294.0	362.562	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20915.1_3807	1218	1067.74	759.0	199.919	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20916.1_3808	375	220.613	290.0	369.695	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20917.1_3809	333	183.969	320.0	489.195	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20918.1_3810	411	258.485	373.0	405.836	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20919.1_3811	288	139.0	240.0	485.594	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20920.1_3812	783	630.254	483.0	215.53	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20921.1_3813	1011	849.19	688.0	227.856	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20922.1_3814	594	438.357	388.0	248.932	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20923.1_3815	858	702.107	572.0	229.123	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20924.1_3816	1059	900.416	1247.0	389.493	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20925.1_3817	2850	2686.77	2608.0	272.994	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20926.1_3818	723	571.127	485.0	238.828	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20927.1_3819	354	198.232	226.0	320.635	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20928.1_3820	1233	1076.87	1138.0	297.206	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20929.1_3821	1089	933.261	640.0	192.865	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20930.1_3822	1047	892.679	714.0	224.947	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20931.1_3823	690	533.639	414.0	218.187	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20932.1_3824	759	600.956	514.0	240.545	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20933.1_3825	1200	1042.06	656.0	177.046	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20934.1_3826	927	772.19	603.0	219.619	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20935.1_3827	1266	1116.14	885.0	222.997	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20936.1_3828	3384	3209.76	2865.0	251.032	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20937.1_3829	906	749.571	577.0	216.491	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20938.1_3830	837	688.85	519.0	211.894	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20939.1_3831	1515	1353.64	1044.0	216.908	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20940.1_3832	1833	1672.5	1290.0	216.921	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20941.1_3833	1365	1202.54	919.0	214.928	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20942.1_3834	423	268.994	256.0	267.654	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20943.1_3835	1395	1249.53	1570.0	353.371	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20944.1_3836	864	711.696	619.0	244.609	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20945.1_3837	1545	1397.24	2624.0	528.166	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20946.1_3838	537	384.272	315.0	230.541	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20947.1_3839	471	321.858	342.0	298.84	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20948.1_3840	222	73.0112	278.0	1070.86	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20949.1_3841	855	702.374	503.0	201.408	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20950.1_3842	408	254.193	238.0	263.323	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20951.1_3843	888	733.625	946.0	362.655	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20952.1_3844	795	636.998	536.0	236.648	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20953.1_3845	645	490.421	392.0	224.799	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20954.1_3846	1887	1737.66	1175.0	190.173	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20955.1_3847	1266	1112.3	876.0	221.492	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20956.1_3848	3147	2992.26	2013.0	189.2	Sample_77305	Run_1768
